Date,open,high,low,close,volume,dividends,stock splits
2025-10-14 00:00:00-04:00,36.0,36.54999923706055,34.689998626708984,35.630001068115234,117908300,0.0,0.0
2025-10-15 00:00:00-04:00,36.400001525878906,37.4900016784668,35.63999938964844,37.150001525878906,99242700,0.0,0.0
2025-10-16 00:00:00-04:00,37.150001525878906,38.02000045776367,36.40999984741211,36.84000015258789,83357800,0.0,0.0
2025-10-17 00:00:00-04:00,36.36000061035156,38.380001068115234,36.08000183105469,37.0099983215332,119394700,0.0,0.0
2025-10-20 00:00:00-04:00,37.56999969482422,38.52000045776367,37.560001373291016,38.099998474121094,80230200,0.0,0.0
2025-10-21 00:00:00-04:00,38.13999938964844,38.349998474121094,37.66999816894531,38.119998931884766,73134900,0.0,0.0
2025-10-22 00:00:00-04:00,37.84000015258789,37.93000030517578,36.040000915527344,36.91999816894531,87099900,0.0,0.0
2025-10-23 00:00:00-04:00,36.599998474121094,38.400001525878906,36.43000030517578,38.15999984741211,121974200,0.0,0.0
2025-10-24 00:00:00-04:00,40.02000045776367,41.119998931884766,37.83000183105469,38.279998779296875,246380000,0.0,0.0
2025-10-27 00:00:00-04:00,38.38999938964844,40.66999816894531,38.22999954223633,39.540000915527344,160007600,0.0,0.0
2025-10-28 00:00:00-04:00,39.59000015258789,42.47999954223633,39.540000915527344,41.529998779296875,181256400,0.0,0.0
2025-10-29 00:00:00-04:00,41.599998474121094,42.040000915527344,40.91999816894531,41.34000015258789,106962900,0.0,0.0
2025-10-30 00:00:00-04:00,40.970001220703125,41.43000030517578,40.11000061035156,40.15999984741211,84855500,0.0,0.0
2025-10-31 00:00:00-04:00,40.68000030517578,40.83000183105469,39.790000915527344,39.9900016784668,80471400,0.0,0.0
2025-11-03 00:00:00-05:00,40.25,40.45000076293945,39.04999923706055,39.5,61267500,0.0,0.0
2025-11-04 00:00:00-05:00,38.13999938964844,38.25,36.630001068115234,37.029998779296875,102250300,0.0,0.0
2025-11-06 00:00:00-05:00,38.31999969482422,39.844600677490234,36.79999923706055,37.2400016784668,74867663,0.0,0.0
